id_licitacao,id_estado,id_orgao,cd_orgao,nm_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,permite_subcontratacao,tp_fornecimento,descricao_objeto,vl_estimado_licitacao,data_abertura,data_homologacao,data_adjudicacao,vl_homologado,tp_licitacao,assunto,tipo_licitacao,tipo_modalidade_licitacao,sigla_estado
29a3dd8ee4f5fda219c331b7bbb8d298,99,70952711f7a29526da9f4da6f5ac2b8d,160040,PARQUE REGIONAL DE MANUTENCAO/6,000072020,1,6,NA,NA,Objeto: Aquisição de material para atender as ações de enfrentamento dos efeitos da pandemia da COVID-19.,17996.62,2020-06-01,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
5a27e33469bc798199e9e55b924ad0e8,99,1bd3607898d68f6e8709fb7c4d26dafc,194007,COORDENACAO REG. DO VALE DO JAVARI/AM,000072020,2020,6,NA,NA,Objeto: Aquisição em caráter emergencial de gêneros alimentícios em atendimento aos indígenas no no escopo em evitar a circulação dos mesmos e atender os mais vulneráveis e que estão em situação extrema. Contempla todas as CTL sob jurisdição da Coordenação Regional vale do Javali.,99349,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b53de6c471d2d999f7e206c1a68f7249,99,90bcd1e45209b780cc4226d64d75fa7f,194010,COORD. REG. CENTRO-LESTE DO PARA/PA,000072020,2020,6,NA,NA,"Objeto: Aquisição por meio de Dispensa de Licitação, em caráter emergencial, de gêneros alimentícios para compor Cestas Básicas, a fim de atender às demandas administrativas e finalísticas da Coordenação Regional Centro-Leste do Pará e suas unidades vinculadas, em virtude da emergência à proliferação do novo Coronavírus (Covid-19).",71592.5,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3ceebac2cca1cd14283933174a85d51c,99,7e8e5b0caafa55a9d44af6651672b746,194011,COORDENACAO REGIONAL BAIXO TOCANTINS/PA,000072020,2020,6,NA,NA,Objeto: Aquisição de redes de dormir e cordas para acomodação de indígenas com suspeita de infecção ou que estejam infectados pelo covid-19 com objetivo de isolamento social para se evitar a proliferação da pandemia ao restante da comunidade indígena.,6900,NA,2020-06-12,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a2126f70974dad9dfc7b34b71aa0bbaa,99,3244b2c6dd888b89bc2f795dbe560120,160418,19 REGIMENTO DE CAVALARIA MECANIZADO,000082019,12,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição eventual de material de limpeza em proveito do 19º RCMec e unidades participantes.,2880.8,2020-03-12,2020-06-19,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
cad22572a63437dceb78bdb88c63e5c8,99,4018725febf27f92917962a02612ce2b,153080,UNIVERSIDADE FEDERAL DE PERNAMBUCO,000082020,2020,6,NA,NA,Objeto: Aquisição de equipamento (Ultra Freezer Vertical VIP ECO) para enfrentamento do novo Coronavírus (COVID-19).,100000,NA,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
f91037c14c7deb7123c4c5f5592b5f9e,99,12cd35433e62d01cc42c2eb151119c24,154042,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,000082020,26,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de álcool etílico.,0,2020-05-26,2020-06-09,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
6f13da7e61aedbe0ea628bb486c3ea4a,99,d3c63e0e042c8368bec37833590e7245,155914,HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO,000082020,7,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de Material de Consumo Farmacológico - Medicamentos Antineoplásicos e Citostáticos,24950,2020-05-07,2020-06-02,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
2e96f50361c5630ee54132314f05a506,99,c076fb56bd8c340c206f0385213e5bd2,160171,8 BATALHAO DE ENGENHARIA DE CONSTRUCAO,000082020,2020,6,NA,NA,"Objeto: Serviço de confecção de banner e faixas  (impressão gráfica), destinado divulgação da prevenção e cuidados ao enfrentamento da emergência de saúde pública  COVID-19.",2874.21,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c8bcb11f17d7a8edba15f0a5465afbbf,99,8397ca9b16a2f8bfefceef3865e31e94,160417,PARQUE REGIONAL DE MANUTENCAO/3,000082020,22,-99,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de insumos para confecção de máscaras de proteção, conforme condições, quantidades e exigências estabelecidas.",185.15,2020-05-22,2020-06-02,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
e65a3ccf81e724ce4f385f074638640a,99,2eaa0d9df94b8b3ee5c3cb1696d7fcb7,194085,COORDENACAO REGIONAL DE PONTA PORA/MS,000082020,2020,6,NA,NA,Objeto: Cestas de alimentos com a seguinte composição: 10 kg de arroz longo fino tipo 1; 4 kg de feijão comum cores tipo 1; 1 kg de fubá de milho enriquecido;  2 kg de farinha de mandioca seca/média tipo 1;  1 unidade de óleo de soja refinado; 2 kg de açúcar cristal; 1 kg de leite em pó integral e 1 kg de macarrão espaguete comum,303654.3,NA,2020-06-09,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3e883525386460c3248eaecf64174fb8,99,270e20920d3023561c63bc7d0fc2b880,155908,HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.,000092020,23,-99,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de Agulhas, Auto Lanceta, Cateteres, Scalp e Seringas.",0,2020-04-23,2020-06-16,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
b447daeb324ab5fc0a1fbbdc147117f3,99,1c9aa09209a3f41b82aa537bc5f11f08,158506,INST.FED.DO PARA/CAMPUS BRAGANCA,000092020,2020,6,NA,NA,Objeto: Aquisição de 8(oito) impressoras 3D para atender a demanda do IFPA diante  do enfrentamento à Pandemia causado pelo Covid 19.,59360,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c2485720e1b4cbd2ddeee7fe54e829f0,99,1bd3607898d68f6e8709fb7c4d26dafc,194007,COORDENACAO REG. DO VALE DO JAVARI/AM,000092020,2020,6,NA,NA,"Objeto: Contratação de Empresa para prestação dos Serviços de Locação de Embarcação Fluvial que tem como objetivo a entrega cestas de alimentos às famílias indígenas das Terras Indígenas sob jurisdição da Coordenação Regional Vale do Javari em caráter emergencial diante da Pandemia de COVID-19, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.",80577,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
721754a491b493db4713fc3fad0652da,99,cc08fd7baac2970e9a71085b82512b00,194063,COORDENACAO REG. DO ALTO SOLIMOES/AM,000092020,2020,6,NA,NA,"Objeto: Aquisição de material de copa e cozinha, atendendo demanda da FPEVJ.",2997,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
cbbba126a74a711d153c44408f1783af,99,849791de261cd1d19f992e6616fcdd6a,200229,UNIV. CORP. DA POLICIA RODOVIARIA FEDERAL,000092020,2020,6,NA,NA,"Objeto: Aquisição de máscaras (3000 de pano e 1000 descartável) para prevenção ao COVID-19, durante a realização de Cursos na Universidade Corporativa da Polícia Rodoviária Federal, observadas as especificações e condições estabelecidas neste Instrumento",12920.46,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3fe03c8402628cf62a410c57f92546f1,99,536ae3c79254a461b94cc03896c2c0fc,153032,UNIVERSIDADE FEDERAL DE LAVRAS,000102020,2020,6,NA,NA,"Objeto: Aquisição de máquina de corte jato d água para contemplar itens do Termo de Execução Descentralizada (TED) para desenvolvimento de ações de enfrentamento à Covid-19, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.",460000,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4b412ce4753141d0f12f9367d380ee26,99,59e78627ce5b87b69adebefaa881b0f3,153034,UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,000102020,4,-99,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo, para subsidiar ações de enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus SARS COV-2,",23238,2020-06-04,2020-06-23,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
30173a93abfce02fdd2128604cfcac94,99,12cd35433e62d01cc42c2eb151119c24,154042,UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,000102020,26,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de material de proteção individual,0,2020-05-26,2020-06-04,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
a704656037004cf14dcc6ba697457ccc,99,270e20920d3023561c63bc7d0fc2b880,155908,HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.,000102020,2020,6,NA,NA,Objeto: Aquisição emergencial de célula de oxigênio e aspirador para rede de vácuo,24445,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
000f2d5cc6b94a4a70c2ffecc8e83018,99,71b3bc939c44b114e14d5bf82a122d2a,158126,"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE",000102020,8,5,NA,NA,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de materiais e equipamentos para produção e curso de produção de álcool gel, conforme plano de trabalho aprovado através do TED 9209, em combate a pandemia COVID-19, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",78016.12,2020-06-08,2020-06-10,NA,NA,NA,NA,NA,Pregão,BR
1fb4347c5d60a41a26b0835b0407400d,99,0707bf0b9820f8140dac69ed6702d635,160024,COMANDO DE FRONTEIRA SOLIMOES/8 BIS,000102020,2020,6,NA,NA,Objeto: Serviço de manutenção e recuperação de embarcação.,2500,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e094e33117c0399ef1b1cc448cbcfcba,99,4aba998197784b550c3ab4e310bdf06d,194008,COORDENACAO REGIONAL DO RIO NEGRO/AM,000102020,2020,6,NA,NA,Objeto: Aquisição de ferramentas a serem distribuídas às comunidades indígenas no contexto do enfrentamento ao COVID-19.,119997.8,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ddbfd31a1df463397777aa56ad5b5faf,99,399ee3131fd0f7d14f80a0057b7d8742,194020,FUNAI-COORDENACAO REGIONAL DE CAMPO GRANDE/MS,000102020,27,6,NA,NA,"Objeto: Aquisição de Arame recozido para amarração, que compõe o rol de materiais previstos no Plano de Trabalho de ações para  enfrentamento à pandemia do Covid-19 nas Terras Indígenas sob jurisdição da Coordenação Regional de Campo  Grande.",400,2020-05-27,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d68128166afce63cae89e655f92d8f60,99,6033f39c92d5cdcb1ef7ef9a88820f31,200233,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-AP,000102020,2020,6,NA,NA,"Objeto: Contratação de Laboratório de Análises Clínicas para a realização de exames clínicos laboratoriais para detecção do COVID-19, por demanda, a serem aplicados, durante surto epidêmico de coronavírus no país, nos servidores da Polícia Rodoviária Federal no Amapá - SPRF/AP",56560,NA,2020-06-12,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
31c39343b23520e624c4fee84e587ee3,99,536ae3c79254a461b94cc03896c2c0fc,153032,UNIVERSIDADE FEDERAL DE LAVRAS,000112020,2020,6,NA,NA,Objeto: Aquisição de componentes para sistema de controle aplicado na construção de um sistema inovador de enclausuramento e transporte de pessoas com COVID-19.,55710.74,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
14f8802ef505fc00930d0dbedf8f1875,99,19d80d4ed777f45f306322bda3874d19,154502,FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS,000112020,2020,6,NA,NA,Objeto: Aquisição de materiais de consumo e materiais permanente para teste de detecção do covid-19.,24679.85,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
37f146f59ec496e257b60c61ef72bb8f,99,fd362f8e8c9398d6d9f92abaf5136483,155013,HOSPITAL UNIVERSITARIO ONOFRE LOPES,000112020,2020,6,NA,NA,Objeto: Aquisição de videolaringoscópios.,100000,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
8c2eef2425a97d2151bb830707c2b204,99,d3c63e0e042c8368bec37833590e7245,155914,HOSPITAL UNIVERSITARIO ALCIDES CARNEIRO,000112020,25,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de Material de Consumo (Medicamentos do grupo Solução de Grande e Pequeno volume),13800,2020-05-25,2020-06-15,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
5d387a5e6d0fe7efdd13a072f5e41b45,99,e704fa9490bdf19ceedaea6567c68970,158398,INST. FED. DO PARANA/CAMPUS PARANAVAI,000112020,2020,6,NA,NA,Objeto: Aquisição de equipamento para possibilitar a fabricação de álcool gel para enfrentamento da COVID-19.,1086,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a002c37801c45b70ddff70cc5454f481,99,0707bf0b9820f8140dac69ed6702d635,160024,COMANDO DE FRONTEIRA SOLIMOES/8 BIS,000112020,2020,6,NA,NA,Objeto: Aquisição de material de consumo utilizado na manutenção de embarcação.,2478,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
7432a4870a88c5151c35d2534ae2b866,99,019192a71cb4e46f9048b6005f2b35ed,160389,8 BATALHAO LOGISTICO,000112020,2020,6,NA,NA,Objeto: Aquisição de material hospitalar conforme DIEX REQ Nº 82-ALMOX/8ºB LOG DE 13MAIO20. EB:64129.003046/2020-79.,1101,NA,2020-06-12,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1ab3c8b851dfb6f1ae127b2dc4ca2f06,99,399ee3131fd0f7d14f80a0057b7d8742,194020,FUNAI-COORDENACAO REGIONAL DE CAMPO GRANDE/MS,000112020,2020,6,NA,NA,"Objeto: Aquisição de peças e prestação de serviço de manutenção para o reparo da viatura Ford Ranger ano 2011/2012 placas HTO 2578, utilizada pela Coordenação Técnica Local de Aquidauana/MS.",1886,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b55147a4fd88ced420ccdbdb1a6d7531,99,a613f5c960fd5713d307e16efeea8cd3,200126,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-ES,000112020,2020,6,NA,NA,"Objeto: Contratação de empresa especializada para a prestação de serviços de SANITIZAÇÃO de ambientes das unidades e viaturas da Superintendência da Polícia Rodoviária Federal no Espírito Santo (PRF-ES), como uma das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente da atual pandemia de COVID-19, causada pelo coronavírus (Sars-Cov-2).",32506.46,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3a70d6be458ffff3ccc1695080c2c6bc,99,1d7490ab6bf05995b9e15a4c8ad92d34,257031,DISTRITO SANIT.ESP.INDIGENA - AMAPA,000112020,2020,6,NA,NA,"Objeto: Contratação de empresa especializada para aquisição de testes rápidos Anti-SARS-CoV-2 (IgG/IgM) (novo coronavírus) por imunocromatografia, para ser utilizados pelas equipes de saúde indígena na detecção de pacientes indígenas ou profissionais de saúde que apresentem sintomas da COVID 19.",405000,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
82858666f097d7251becb7aa98bf2572,99,3a1f13b0dad66b938d2c18c994722ee8,765741,LABORATORIO FARMACEUTICO DA MARINHA,000112020,8,5,NA,NA,"Objeto: Pregão Eletrônico -  Aquisição com instalação, de acessórios fabricados pela Fabrima Máquinas Automáticas Ltda para as três linhas de embalagem da Divisão de Sólidos do Departamento de Produção, compostas por três Emblistadoras Fabrima modelo BP5 e três Encartucadoras Fabrima modelo Cartopac CPR 129, para fins de enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus, causador da COVID-19",840760.74,2020-06-08,2020-06-12,NA,NA,NA,NA,NA,Pregão,BR
a6174605a7e08b0ccdf5460427f46a74,99,44233173f617da41aca8a01e54840729,160379,9 BATALHAO DE INFANTARIA MOTORIZADO,000122019,14,-99,NA,NA,Objeto: Pregão Eletrônico -  Eventual aquisição de Material de Expediente.,3797.8,2019-11-14,2020-06-25,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
d655a2a9638aaf9e8ce9e0a2e01c3e50,99,536ae3c79254a461b94cc03896c2c0fc,153032,UNIVERSIDADE FEDERAL DE LAVRAS,000122020,2020,6,NA,NA,Objeto: Aquisição de ferramentas aplicadas na construção de um sistema inovador de enclausuramento e transporte de pessoas com COVID-19.,128189.69,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fc05345e3f947a75ba2515709e137f79,99,19d80d4ed777f45f306322bda3874d19,154502,FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS,000122020,2020,6,NA,NA,Objeto: Contratação de Sequenciamento Genético de Amostras de COVID-19 de Paciente infectados em Dourados-MS.,7900,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
f32faa9167af94a3a779534249783bde,99,fd362f8e8c9398d6d9f92abaf5136483,155013,HOSPITAL UNIVERSITARIO ONOFRE LOPES,000122020,2020,6,NA,NA,"Objeto: Aquisição de Equipamentos de Proteção Individual (EPIs), essenciais a situação emergencial de enfrentamento da pandemia pelo Coronavírus (COVID-19).",1502329,NA,2020-06-16,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c27ea21d671cccc594ca834fe1f827d2,99,b72fdc5a08c2b426fcd3409e3ffb80fd,155018,HOSPITAL UNIVERSITARIO GETULIO VARGAS,000122020,2020,6,NA,NA,"Objeto: Em cumprimento aos docs . que compõe o autos realiza a D.L Emergencial nº 12/20  ref. a   Aquisição de Equipos para Bombas de Infusão, com Fornecimento de Equipamentos em Regime de Comodato, em caráter emergencial, decorrente da necessidade de enfrentamento do COVID-19, nos termos do o art. 4º, da Lei nº 13.979, de 6 de fevereiro de 2020 para atendimento das necessidades do HUGV em favor de CNPJ: 49.324.221/0001-04 FRESENIUS KABI BRASIL LTDA no valor global de R$ 133.000,00.",133000,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3c4b938bce8f45024b0a03061020131b,99,0bfd6ad7820307a26574d201f3133797,155900,HOSPITAL UNIVERSITARIO DA UFSCAR,000122020,2020,6,NA,NA,"Objeto: Compra emergencial do Material de Infraestrutura Predial conforme Lei nº 13.979, de 6 de fevereiro de 2020, para o enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus de que trata esta Lei, para reabastecimento do Setor de Infraestrutura Física do Hospital Universitário de São Carlos (HU-UFSCar).",16840.15,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
406ac58392c23e25ddb639df04361d11,99,270e20920d3023561c63bc7d0fc2b880,155908,HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.,000122020,2020,6,NA,NA,Objeto: Prestação de serviços de engenharia de ampliação em rede de distribuição de gases medicinais do HU-FURG,33360,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6a35873fdb94000a8ca2dbf701fc469e,99,e704fa9490bdf19ceedaea6567c68970,158398,INST. FED. DO PARANA/CAMPUS PARANAVAI,000122020,2020,6,NA,NA,Objeto: Aquisição de equipamento para possibilitar a fabricação de álcool gel para enfrentamento da COVID-19.,2000,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6a7d563d3b59a6034e88cfb91a2fe8a0,99,1bd3607898d68f6e8709fb7c4d26dafc,194007,COORDENACAO REG. DO VALE DO JAVARI/AM,000122020,2020,6,NA,NA,"Objeto: Contratação de Empresa para prestação dos Serviços de Locação de Embarcação Fluvial que tem como objetivo a entrega  cestas de alimentos às famílias indígenas das Terras Indígenas sob jurisdição da Coordenação Regional Vale do Javari em  caráter emergencial diante da Pandemia de COVID-19, conforme condições, quantidades e exigências estabelecidas no  Projeto Básico.",65163.9,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
af43f3992cacd730cd453092327db06c,99,399ee3131fd0f7d14f80a0057b7d8742,194020,FUNAI-COORDENACAO REGIONAL DE CAMPO GRANDE/MS,000122020,2020,6,NA,NA,"Objeto: Aquisição de peças e prestação de serviço de manutenção para o reparo da viatura Ford Ranger ano 2011/2012 placas HTO 2580, utilizada pela Coordenação Técnica Local de Nioaque.",8836,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
375168ca2cff3ab52a7b5c9f8910f97c,99,3f0578a898f1c1c953ff857d3a1923e7,194029,COORDENACAO REGIONAL XAVANTE/MT,000122020,2020,6,NA,NA,"Objeto: Aquisição de de 22 (vinte e duas) mil máscaras de tecido reutilizável, sendo a) 100% Algodão- características finais quanto a gramatura, b) misturas - composição I- 90 % algodão com 10 % elastano; II- 92 % algodão com 8 % elastano; III- 96% algodão com 4 % elastano e hastes dobrável.",132000,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2349e5b116da932a7662451eb18f7864,99,cc08fd7baac2970e9a71085b82512b00,194063,COORDENACAO REG. DO ALTO SOLIMOES/AM,000122020,2020,6,NA,NA,"Objeto: Contratação de empresa especializada em fornecimento de gêneros alimentícios e materiais de limpeza  em atendimento as ações da Coordenação Regional Alto Solimões, de combate e enfrentamento a pandemia de COVID-19, garantindo assim maior segurança e proteção aos povos indígenas vivendo em Terras Indígenas jurisdicionadas a essa unidade descentralizada da Funai.",1131427.4,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
