id_item_contrato,ds_item,sg_unidade_medida,ds_1,ds_2,ds_3,ids_itens_contratos
5359,MANTEIGA president ou similar 000446,"Pote 200,00 G",MANTEIGA,MANTEIGA president,MANTEIGA president ou,{37a9bfdb8557c06d6b0aa35b17897d62}
5276,SUCO QUALIMAX 000217799,Quilograma,SUCO,SUCO QUALIMAX,SUCO QUALIMAX 000217799,"{d8f4eb35c2ee706e4b3fe687d5535f34,c142bed35c52e08ba534af064cd7462d}"
5372,TOMATE IN - NATURA                                                            Tomate In natura 000097101,UNIDADE,TOMATE,TOMATE IN,TOMATE IN -,{441e882abff0f798a8838d313c505c8a}
5303,PLANTA IN - NATURA                                                            Alface lisa in natura IN NATURA 000150967,UNIDADE,PLANTA,PLANTA IN,PLANTA IN -,"{0778ab891bdabd8f2af412f694a514f0,5b7b0b4a7a79521c3f42c77799d752dd,d6f033b982b9cd15bb4a1b1d819cda1c,d300703bcff2b6cedf80021787dd75bc,4b95b7b589cf40a158ef0b528083c73c,3df8f585ad3a16e59f38910b2ed221e1,cb216adc982b029a6e3af7e65de5c623,7deb3f30aff27578601ac1f31f226076,62e0f417ecca81e0ef28cd5eaa024459}"
5392,PINCA ADSON COM DENTE - 12 CM DE COMPRIMENTO medidas aproximadas. confeccionada EM ACO INOXIDAVEL. REPROCESSAVEL. CONFORME NORMA ABNT NBR 13911:2013 PINCA ADSON COM DENTE 12 CM,NA,PINCA,PINCA ADSON,PINCA ADSON COM,"{ad8b30cc77488db2976f44679e26140a,f102aec8fcab04cda57379924b7b97cd}"
5383,CAFÉ SANTA CLARA 000355166,UNIDADE,CAFÉ,CAFÉ SANTA,CAFÉ SANTA CLARA,{440d1b10b72ded73a781758f9d8d6d1e}
5267,QUEIJO Presidente 000446639,Quilograma,QUEIJO,QUEIJO Presidente,QUEIJO Presidente 000446639,"{7a9d10515a027a3a2117de8b94de6c59,c9e32432a98d84b5b640f77c3ed7c451}"
5386,MANTEIGA MARIZA 000453599,"GARRAFA 500,00 G",MANTEIGA,MANTEIGA MARIZA,MANTEIGA MARIZA 000453599,{b8a969e2668a5f1e734ce868aba6086a}
5388,PÃO Pullman 000460401,Unidade,PÃO,PÃO Pullman,PÃO Pullman 000460401,{c69dcf55047db6c6669a5fad7b493398}
5389,PÃO Nosso Pão 000460401,"Embalagem 500,00 G",PÃO,PÃO Nosso,PÃO Nosso Pão,{8e76a4953a1c73a1f1d7db73f63f0e47}
5390,"AFASTADOR SENN MULLER 16CM COMPRIMENTO E 8,5 MM LARGURA PONTA ROMBA. MEDIDA APROXIMADA. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013 AFASTADOR SENN MULLER 16 CM",NA,AFASTADOR,AFASTADOR SENN,AFASTADOR SENN MULLER,"{aa3a3794889be19a913bc0c7a9929426,c12518477a3e0e0503e6b6759d3fb835}"
5391,"TESOURA IRIS RETA PONTA DELICADA - 10 A 12 CM COMPRIMENTO medidas aproximadas. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013 TESOURA IRIS RETA PONTA DELICADA 10 A 12 CM C",NA,TESOURA,TESOURA IRIS,TESOURA IRIS RETA,{e7e8a2a94428bbfe178b7777e4d97d01}
5394,"TESOURA METZENBAUM RETA - 18 CM COMPRIMENTO MEDIDA APROXIMADA. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013",NA,TESOURA,TESOURA METZENBAUM,TESOURA METZENBAUM RETA,"{10146b087e87ae30f28a044a28e2864d,77949963572a56e7cb297e903fcb2e7d,22da6c114ba87ff91329ffe4e232088a,f9d8296ab9e662a36736627900a15230}"
5393,"PINCA HALSTEAD HARTMANN CURVA - 10 CM COMPRIMENTO MEDIDA APROXIMADA. CONFECCIONADO EM ACO INOXIDADEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013",NA,PINCA,PINCA HALSTEAD,PINCA HALSTEAD HARTMANN,"{cdbf191f7dcc8bda6e4932a57aed40bd,92e88e450a95a43b7023fcd95a04d56e,f58596c4df105da3e22f66f1fcec895e}"
5396,"PINCA ALLIS 15CM COMPRIMENTO MEDIDA APROXIMADA. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013",NA,PINCA,PINCA ALLIS,PINCA ALLIS 15CM,"{9e0d2b49946d39b5d4fd68f7724a8021,223f20b9e730440b2f42a60f7eb033f5}"
5109,MALETA PLASTICA NA COR BRANCA C/ 2 OU 3 BANDEJAS INTERNAS NAS MEDIDAS APROXIMADAS DE 44 X 24 X 22.,NA,MALETA,MALETA PLASTICA,MALETA PLASTICA NA,"{2ea06166ee657ef9326f05078af8f3eb,c87a3167d84fa918e58e347dd1688a0b,38b267d9820106c77faf9b365304e317}"
5086,"RESSUSCITADOR MANUAL ADULTO COMPLETO C/BOLSA EM SILICONE TRANSPARENTE, RESERVATORIO DE OXIGENIO EM POLIETILENO DESCARTAVEL com encaixe universal, MASCARA EM SILICONE ADULTO. LIVRE DE LATEX. AUTOCLAVAVEL, que suporte temperatura de reprocesso de 121?C.",NA,RESSUSCITADOR,RESSUSCITADOR MANUAL,RESSUSCITADOR MANUAL ADULTO,"{0afd670a94e5f76d24b5c85f0727b067,ba9755b13ed485b3a4ce814042bcb869,4b976e739f2d0a5c221fd029e96ed3bc,29f2cd8d0d4aaa66876cfda5008e7f8a}"
5402,"MANOMETRO MANOMETRO ANALOGICO DE PRESSAO DIFERENCIAL (MANOVACUOMETRO) ESCALA: - 3 A + 3 MMH2O MOSTRADOR COM DIAMETRO APROXIMADO DE 4 POLEGADAS PRESSAO MAX. 15 PSIG - COM ALIVIO EM 25 PSIG.CONEXOES: 2 ENTRADAS DE ALTA E 2 DE BAIXA PRESSAO, ROSCA 1/8'NPT FEMEA, SENDO DUAS LATERAIS E 2 TRASEIRAS EXATIDAO: +/- 2% DO FUNDO DE ESCALA ACESSORIOS: DOIS TAMPOES COM ROSCA PARA AS ENTRADAS DE PRESSAO E DOIS CONECTORES TIPO BICO ESPIGAO PARA MANGUEIRA DE BORRACHA OU PLASTICA COM SUPORTE DE PAREDE",NA,MANOMETRO,MANOMETRO MANOMETRO,MANOMETRO MANOMETRO ANALOGICO,{4eddd1cc45264e3ad8d3c41a3cc387c3}
5231,MÁSCARA PROTDESC 000381343,Unidade,MÁSCARA,MÁSCARA PROTDESC,MÁSCARA PROTDESC 000381343,"{88863a7d16924a84f1b8b00cd0d7d189,7a612f4a155d1389aa3ecf3f10df63e5,9300c4c7a880f80c2fda6c2edfdab9ab,32bb9a23790c597b0760e89781867d99}"
5406,"PINCA MAGILL - 25CM COMPRIMENTO elemento de trabalho com cerca de 10mm (adulto). MEDIDAS APROXIMADAS CONFECCIONADO EM ACO INOXIDADEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013 PINCA MAGILL 25 CM",NA,PINCA,PINCA MAGILL,PINCA MAGILL -,{09eb03123358044d622eadd0ba4a93d0}
5404,"PINCA BACKHAUS - 13 CM COMPRIMENTO CONFECCIONADO EM ACO INOXIDADEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013",NA,PINCA,PINCA BACKHAUS,PINCA BACKHAUS -,"{23c23361e8323402497f4bf092d99cc4,81e9539e28ea4ee04172f95efc44673c}"
5405,"ASPIRADOR YANKAUER 28,5 CM DE COMPRIMENTO - 3,5MM DIAMETRO PONTEIRA FIXA DE 11MM, BASE DE 3MM E EXTREMIDADE DE 6MM. MEDIDAS APROXIMADAS. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013 ASPIRADOR YANKAUER 28,5 CM X 3,5 MM D",NA,ASPIRADOR,ASPIRADOR YANKAUER,"ASPIRADOR YANKAUER 28,5","{435b7ba633d70ce66fb6121dda041f84,134ff3efc0dfa17405f449c24db28675}"
5407,"PINCA HEMOSTATICA KOCHER - RETA - 14 CM COMPRIMENTO medida aproximada. pontas retas e serrilhadas com 1x 2 dentes. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013",NA,PINCA,PINCA HEMOSTATICA,PINCA HEMOSTATICA KOCHER,"{b5494afd1e0b32f6325d52613856629b,a0b7ff804ec698a1cb290e5895cb738b}"
5326,"BANDEJA RETANGULAR EM ACO INOX - 40 X 30 X 04 CM COMPRIM X LARG X ALT. MEDIDAS APROXIMADAS. CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013 BANDEJA RETANGULAR 40 X 30 X 04 CM",NA,BANDEJA,BANDEJA RETANGULAR,BANDEJA RETANGULAR EM,"{78ef4c7a331c3816febd329885fb1741,0dde0a0c6c4ea44044f71194ba814b6e,57062d472a26b0f7b6d052e0fbcbe634,590119aba10e8cb7084b6a0f95df3de1}"
5403,"PINCA ANATOMICA DE DISSECCAO STANDARD - 12CM C/ DENTE MEDIDAS APROXIMADAS CONFECCIONADO EM ACO INOXIDAVEL, REPROCESSAVEL CONFORME NORMA ABNT NBR 13911:2013",NA,PINCA,PINCA ANATOMICA,PINCA ANATOMICA DE,"{62fa23cb20f8d50fd9c11b4b916e8d3f,52899eddb6a1bb0fe8fb1a2906384ff0,d5016c90bbe43e6e317e80b79f28bd1a,abe82ece9e8162cd4a61a88551b14386,96445ef4da5fe7230bafa36d2780578b}"
5409,FEIJÃO INATURA 000301845,"Saco 1,00 KG",FEIJÃO,FEIJÃO INATURA,FEIJÃO INATURA 000301845,{750d68ba887aab5d4c2453d703a343c4}
5425,MOUSE XTRAD 000448515,Unidade,MOUSE,MOUSE XTRAD,MOUSE XTRAD 000448515,{44b1442ac8fc43bca85fd4429395135d}
5414,PIZZA ASSIS 000456046,UNIDADE,PIZZA,PIZZA ASSIS,PIZZA ASSIS 000456046,{21e55470232fce2ff801af694553aa2f}
5415,SONHO 80G por unidade. Embalagem plástica ASSIS 000007803,UNIDADE,SONHO,SONHO 80G,SONHO 80G por,{18549bd0e85694c1e60eaa971ba64279}
5413,PÃO ASSIS 000460401,Unidade,PÃO,PÃO ASSIS,PÃO ASSIS 000460401,"{ba63899ceea1ae3e41254995bfed4e7f,7877ac4f0fd1ab1a7bc7adf64099855d,29f96424a63e5e5ed3b2f32cb0d42177}"
5342,EMBUTIDO PAMPLONA 000447705,QUILOGRAMA,EMBUTIDO,EMBUTIDO PAMPLONA,EMBUTIDO PAMPLONA 000447705,"{ae5580c255934622f38b2f2cc7534a9a,83c22b327c67d54f68419a7c90eb1141}"
5419,PAPEL MANTEIGA REGINA OU SIMILAR 000266558,"Pacote 400,00 FL",PAPEL,PAPEL MANTEIGA,PAPEL MANTEIGA REGINA,{08771e1ba64df4479b97a6cb32da75ee}
5422,AÇÚCAR Sanvalle 000264030,Quilograma,AÇÚCAR,AÇÚCAR Sanvalle,AÇÚCAR Sanvalle 000264030,{8abda73cd5e748c69c3af4ac9da3c22d}
5434,PINO FÊMEA 3P 20A,NA,PINO,PINO FÊMEA,PINO FÊMEA 3P,{01c8ace7acdbe3337d402ff24edb1ea2}
5451,BATATA PROCESSADA AURORA 000463707,"Embalagem 500,00 G",BATATA,BATATA PROCESSADA,BATATA PROCESSADA AURORA,{1fee8e9c432bb434fa9375cf07255e65}
5452,SUCO NALTO POLPAS 000217796,QUILOGRAMA,SUCO,SUCO NALTO,SUCO NALTO POLPAS,"{28c509749dee3e57952d898dbef46b48,df1860fd26a7fea960a9c7bcb22e8702,1479e45255491d05efeb5aabf18b822d,fc916686332f6f5e4d5e896bf1bdf62e,3daf1376ee5435fca2382bffdcc0dc6e,5605991e76beab1a3e0c0d1c69373d9e}"
5453,FRUTA HJ SANTA FÉ 000464393,Quilograma,FRUTA,FRUTA HJ,FRUTA HJ SANTA,"{9c2ec2bd850274514fd84a2aba484570,35e08719e20719254bd2689411dab8ec}"
5093,SUCO JL 000289874,QUILOGRAMA,SUCO,SUCO JL,SUCO JL 000289874,"{a495aa6d49e3ae865f38925683c08ace,018d0c14e109ba295a1f99363bebeb14,68af88fb7c275a7322b49a9457dc1864,090891d3afa71b35dcfc1d251712fbc5,9bab84204b8cb0334b40ac6de5cb546f,4f9fe10866508beb055501aa0b45abad}"
5455,"ENCADERNACAO DE LIVRO / FOLHA SOLTA 000012866 Serviço de impressão de panfletos em 4 x 1 cores, tinta escala no papel couchê liso 115 g/m², no formato 100 mm x 150 mm (01 fotolito). Observação: a arte final será fornecida pelo pela 22ª Bda Inf Sl",NA,ENCADERNACAO,ENCADERNACAO DE,ENCADERNACAO DE LIVRO,{1160beff3e9fa6f09152ad0bd7c301e8}
5475,FRIOS AURORA 000447781,Quilograma,FRIOS,FRIOS AURORA,FRIOS AURORA 000447781,{4e3a5ed485980f9999d6a120302fe928}
5476,QUEIJO SERRA NOVA 000446645,Quilograma,QUEIJO,QUEIJO SERRA,QUEIJO SERRA NOVA,{5d1e08ad22504379ab6f17451d7adf52}
5474,FRIOS MAJESTADE 000447764,Quilograma,FRIOS,FRIOS MAJESTADE,FRIOS MAJESTADE 000447764,"{c48b0f0de4d429446b6959d8d3ed2664,4382f615c2a73df4ec103cb868eb168d}"
5481,36ABECOVID. CORONAVÍRUS. BRASILEIROS DESVALIDOS. AJUDA HUMANITÁRIA.,NA,36ABECOVID.,36ABECOVID. CORONAVÍRUS.,36ABECOVID. CORONAVÍRUS. BRASILEIROS,{266911f93f81dda25d593ef1ff3ea416}
5484,VERGALHÃO ARMAÇÃO CONCRETO lr de araujo 000428699,Unidade,VERGALHÃO,VERGALHÃO ARMAÇÃO,VERGALHÃO ARMAÇÃO CONCRETO,{24ad8e5692ee1a239f878ecb430a4bd0}
5485,CHAVE MAGNÉTICA                                                               Chave magnética lr de araujo 000040940,Unidade,CHAVE,CHAVE MAGNÉTICA,CHAVE MAGNÉTICA ,{e7ce5f49e41947fa62cfb8e29945b5cd}
5487,VERGALHÃO lr de araujo 000403322,Unidade,VERGALHÃO,VERGALHÃO lr,VERGALHÃO lr de,"{3de1c63dc9b80f7fe0a1cc9ced607b84,b39b5e3c677d5c009361f8f4e50e2a77}"
5379,GELÉIA Isis Brasil 000462700,"Sachê 15,00 G",GELÉIA,GELÉIA Isis,GELÉIA Isis Brasil,"{1fa72aabcb919f310627365548384dd3,7ebad22a8d43bf58b0cccc8633090ff6,5b8d6d8c11b8f6cda0746ebdb2c9dec7,42c74b0be73a225f964287c75751c67b,dff14f774200c95b2be7440937d2d258,0196f9cc6a7fd1d53be6a5cd61dec6cd}"
5499,CARBOXIPOLIMETILENO (TIPO CARBOPOL 940) VALIDADE SUPERIOR A 1 ANO OU ENTREGAR EM DUAS PARCELAS SENDO 10KG IMEDIATO E 10KG APOS 04 MESES.,NA,CARBOXIPOLIMETILENO,CARBOXIPOLIMETILENO (TIPO,CARBOXIPOLIMETILENO (TIPO CARBOPOL,{1b87ffe09bf6473121a89cee3828999d}
5502,SUCO AMDOR FRUTS 000305729,"Saco 1,00 KG",SUCO,SUCO AMDOR,SUCO AMDOR FRUTS,"{443308aacefd2255c54d38650b7c1ca0,21c0e06f12d4f42bc10b4979eae5a7ed,a7fb898482783a0576e051419366d177,13fafb753cb825f212550ab129a80005,03878c7b7ffb0d3c737169e9b23bcd37}"
5504,SUCO SERIGY 000279608,LITRO,SUCO,SUCO SERIGY,SUCO SERIGY 000279608,{fc9e83265bc38628c9598d2c67fedb52}
5515,ADOÇANTE MARATÁ 000238084,Quilograma,ADOÇANTE,ADOÇANTE MARATÁ,ADOÇANTE MARATÁ 000238084,{2ed232f2be01c844cc5be138128048c3}
5532,SORVETE KI SABOR 000407626,UNIDADE,SORVETE,SORVETE KI,SORVETE KI SABOR,{40d7b2640fe1d793cf4ebe2a78a54951}
5534,SACO PLASZOM 000233974,UNIDADE,SACO,SACO PLASZOM,SACO PLASZOM 000233974,{525bf1df3e3a5f371ca9a5a914484a6e}
5536,GELO GELIMPO. 000217777,QUILOGRAMA,GELO,GELO GELIMPO.,GELO GELIMPO. 000217777,{18f035e2b12a12ae763076eae6065e04}
5339,TRANSPORTE INTERMODAL / MULTIMODAL 000003360 Contratação de Serviço para o transporte de carga multimodal (fluvial e rodoviário) de gêneros alimentícios de Belém-PA para Altamira PA (Carga de ida ou volta).,NA,TRANSPORTE,TRANSPORTE INTERMODAL,TRANSPORTE INTERMODAL /,"{0e5737bc26e049feec153b65c670247e,e661d18506f24dba04ca1e49e40eb31e,6deb7dc6b1b169358eb32e33d9a6e5bc,477aedc5bb42782f77e36691cac5baaa,1929c180c06c4307f2797dd708e72cac}"
5543,BALDE PLASVALE 000253220,UNIDADE,BALDE,BALDE PLASVALE,BALDE PLASVALE 000253220,{4f35f49d9448a751aa3525502258baf1}
5437,SACO IES EMBALAGEM 000279941,"SACO 100,00 UN",SACO,SACO IES,SACO IES EMBALAGEM,"{520c3fa8b906f89fe21aec474fdcbfbb,e2191f662fbfb009f1d664154cbf93d5,15f1d1b90fb898a97543f6342f7153a9,5b1f87401a0a0e2390294b2e5b8e9f65}"
5553,SACO REGIONAL 000460142,Unidade,SACO,SACO REGIONAL,SACO REGIONAL 000460142,{c63f36ae74f9a7851fe633be8c58f895}
5555,GARRAFA REGIONAL 000462439,Unidade,GARRAFA,GARRAFA REGIONAL,GARRAFA REGIONAL 000462439,{43b1568a0f432c48b40a9e5470532e8e}
5558,LOCACAO COBERTURA DESMONTAVEL 000021164 Locação cobertura desmontável,NA,LOCACAO,LOCACAO COBERTURA,LOCACAO COBERTURA DESMONTAVEL,{8fc9458ddc2b5a4d06f349ac8e3b759e}
5314,"MICROPLACA PARA REAL TIME COM 96 POCOS DE 0,1 ML Para Equipamento Applied COMPRA PARA SURTO CORONAVIRUS",NA,MICROPLACA,MICROPLACA PARA,MICROPLACA PARA REAL,"{f00be6c98fdb5cbfc6b5b2b67c6ab69c,2c2ac4f4b2256ccec80983cce6be2aea}"
5569,FRIOS Friato 000447788,Quilograma,FRIOS,FRIOS Friato,FRIOS Friato 000447788,{e3de9ae5e5c4055c610ece2c441f0be2}
5576,SOPEIRA SÓ REFIL 000441174,Unidade,SOPEIRA,SOPEIRA SÓ,SOPEIRA SÓ REFIL,{a1c314f950bec4a4cac33e6deefaf11a}
5579,TOUCA TALGE 000369561,"PACOTE 100,00 UN",TOUCA,TOUCA TALGE,TOUCA TALGE 000369561,{1fe3670f99eb71ef2c3429310ed9bfa6}
5432,SORVETE Chapinha 000258242,"Copo 200,00 ML",SORVETE,SORVETE Chapinha,SORVETE Chapinha 000258242,"{425d81e71383b514acf2fa2a10ae3610,a6e512645eed2dac9cc87e302b566fb9}"
5581,ADOÇANTE Línea 000368135,"Sachê 5,00 G",ADOÇANTE,ADOÇANTE Línea,ADOÇANTE Línea 000368135,{58c4661bedeb92b3e61d395fbda2d182}
5428,CONDIMENTO* Potiguar 000278922,"Frasco 100,00 G",CONDIMENTO*,CONDIMENTO* Potiguar,CONDIMENTO* Potiguar 000278922,"{f47783047290da31bc8397d4edd8b699,cccc6e4f2d0d6fae6d376f87d482499d}"
5429,CALDA DOCE PARA RECHEIO / COBERTURA                                           DOCE EM TABLETE Dantas 000075493,Unidade,CALDA,CALDA DOCE,CALDA DOCE PARA,"{0778a71cfa5719a80599d4e3a4b8fadf,5e98af04e20b095838982878b3510e33}"
5586,REFRIGERANTE CONFORME EDITAL 000416030,"Garrafa 2,00 L",REFRIGERANTE,REFRIGERANTE CONFORME,REFRIGERANTE CONFORME EDITAL,"{bd2dbd949d3d768c2cd1ef5931344693,9816120d7cc8e112f547224c5483c7d4,c6315cfda2dcce095dab5fb08bfb40bb,663dd793e9ed1eaed982f72dabe305a1}"
5587,REQUEIJÃO CONFORME EDITAL 000425288,Unidade,REQUEIJÃO,REQUEIJÃO CONFORME,REQUEIJÃO CONFORME EDITAL,{0e4121bdc90faedd1b04cc39a6cc9bb6}
5588,EMBUTIDO CONFORME EDITAL 000447726,Quilograma,EMBUTIDO,EMBUTIDO CONFORME,EMBUTIDO CONFORME EDITAL,{818d8e5c5a20fb1f30e5130840fa9a31}
5585,FRIOS CONFORME EDITAL 000447773,Quilograma,FRIOS,FRIOS CONFORME,FRIOS CONFORME EDITAL,"{3b473cb960389d9f88845a652961903b,b436c940b3d4b30a4468cd4e7a0e3bd9}"
5603,MOLHO PIMENTA Saladão 000233565,"Pote 1.000,00 ML",MOLHO,MOLHO PIMENTA,MOLHO PIMENTA Saladão,{2817263200a1e2834fe674cc387d0cc1}
5605,TEMPERO Beck/Saladão 000233873,Quilograma,TEMPERO,TEMPERO Beck/Saladão,TEMPERO Beck/Saladão 000233873,{4c49be76c58a88ac54a2ad09e4a208d2}
5623,ADAPTADOR Embramed 000428773,UNIDADE,ADAPTADOR,ADAPTADOR Embramed,ADAPTADOR Embramed 000428773,{2a0b4410cb8bc003ea4b527a1f082dbb}
5627,AVEIA YOKI 000217009,UNIDADE,AVEIA,AVEIA YOKI,AVEIA YOKI 000217009,{a0a7c12c21174a5b429c324a43f5126b}
5197,ONDANSENTRON 8MG AMP,NA,ONDANSENTRON,ONDANSENTRON 8MG,ONDANSENTRON 8MG AMP,"{06ce7eafaa131c316af273cdc460ff51,03e85166886990faa58d62b7ba68ba53}"
5210,"TECIDO NAO TECIDO SMS LARGURA DE 1,60M GRAMATURA ACIMA DE 40GR, com CAMADAS DE 100% POLIPROPILENO: 2 CAMADAS EXTERNAS (SPUNBOND), uma CAMADA INTERNA (MELTBLOWN) - SMS. atoxico, hidro/hemorrepelente, hipoalergico, com baixo desprendimento de particulas e resistente.proporcionar barreira antimicrobiana efetiva",NA,TECIDO,TECIDO NAO,TECIDO NAO TECIDO,"{4fbe984e111a38a06ec0f1aa141691d7,303da62e46d9645ea08705b6f59778cc}"
5335,BANDEJA METÁLICA IMPERIAL 000349694,Unidade,BANDEJA,BANDEJA METÁLICA,BANDEJA METÁLICA IMPERIAL,"{800fb316101b4066046de82f3821f339,d8628842df5abb53dc19676944acb676}"
5337,TRAVESSA                                                                      Travessa funda oval em aço inox 304 tam médio                                 MARCA: KE HOME  ITEM DO PROCESSO: 00138  ITEM DE MATERIAL: 00015060 KE HOME 000150609,Unidade,TRAVESSA,TRAVESSA ,TRAVESSA  ,"{7a4064edb6f820296480531e040952c0,1ef677f6c4f5565bf84acc78be9c6008}"
5635,EQUIPO DESCARPACK 000386131,UNIDADE,EQUIPO,EQUIPO DESCARPACK,EQUIPO DESCARPACK 000386131,{355ec9f8d26489d2de9c5337ff2c5ef6}
5638,EMBUTIDO LINGUISA JF 000447702,QUILOGRAMA,EMBUTIDO,EMBUTIDO LINGUISA,EMBUTIDO LINGUISA JF,{2ad84133f46a7aab3286c2f44895820b}
5639,FRIOS CONFIANÇA 000447785,QUILOGRAMA,FRIOS,FRIOS CONFIANÇA,FRIOS CONFIANÇA 000447785,{b4c5ac17b711742ddf6bc13b7cd72b4c}
5640,REQUEIJÃO NATURAL DA VACA 000216794,"COPO 200,00 G",REQUEIJÃO,REQUEIJÃO NATURAL,REQUEIJÃO NATURAL DA,{c7c4fb45d8cfc87bf6285ae0553f4f32}
5563,FRIOS Excelência 000447764,Quilograma,FRIOS,FRIOS Excelência,FRIOS Excelência 000447764,"{71194b20ba10aa041fb5bbeeec0f5a75,f19fd9c68e386b48fa5482d4b4895b32}"
5570,QUEIJO Ioga 000446639,Quilograma,QUEIJO,QUEIJO Ioga,QUEIJO Ioga 000446639,"{dbe90f49c58b37584265850c32f4a2ea,c0a0cfee2a02bd6847bcbad3cc202c7d,a93e967815182e51133de17567502a79}"
5645,FRIOS NOBRE 000447764,QUILOGRAMA,FRIOS,FRIOS NOBRE,FRIOS NOBRE 000447764,{0a78846cdbc5658595bc18d9b5c300d1}
5311,"SERINGA DOSADORA ORAL 20ML CENTIMETRADA EM PVC , ATOXICO ,APIROGENICO, COR DIFERENCIADA , TRANSPARENTE, BICO QUE IMPECA ACOPLAMENTO EM AGULHAS OU VIAS ENDOVENOSAS , HASTE COM DESLIZAMENTO SUAVE, EM EMBALAGEM INDIVIDUAL.",NA,SERINGA,SERINGA DOSADORA,SERINGA DOSADORA ORAL,"{4dd623fb89173d0564f4ec0a2d2a7038,995c639f26baa4c9348cd34f2067b148}"
5651,TERMÔMETRO FOR-550 - FORMIS 000301138,Unidade,TERMÔMETRO,TERMÔMETRO FOR-550,TERMÔMETRO FOR-550 -,{01db402f450fe658e37e8ae790fb1e9f}
5653,PÃO PANCO 000236792,"PACOTE 500,00 G",PÃO,PÃO PANCO,PÃO PANCO 000236792,{1d3dbd9bcdfbdd04426e8d757ebcd197}
5616,SUCO KI FRUTAS 000241598,Quilograma,SUCO,SUCO KI,SUCO KI FRUTAS,"{7849125f591e2502ea9e7e53540bc5da,305f5b1c7be27cd8d9e79985f199f4b5,9d55c0f603e0049f5924b9d0673a8612}"
5617,REQUEIJÃO VIGOR 000373255,"Copo 200,00 G",REQUEIJÃO,REQUEIJÃO VIGOR,REQUEIJÃO VIGOR 000373255,"{b12232ad52840973b5bda7261e2fe8ea,b4ea621524c12533cf7a33c9db12781e,f9791565792ea4c40eadc32bd642fc60}"
5657,AVENTAL ITEM 171 do PB 000422231,Unidade,AVENTAL,AVENTAL ITEM,AVENTAL ITEM 171,"{1d522273dc279d036196c9db5163096f,baefe3760535d7b6ae804b8ef2ef3c92}"
5664,QUEIJO FEDERICCI 000446665,Quilograma,QUEIJO,QUEIJO FEDERICCI,QUEIJO FEDERICCI 000446665,{a04b204f0ae016731c47abd327286e86}
5665,QUEIJO JUCURUTU 000447072,Grama,QUEIJO,QUEIJO JUCURUTU,QUEIJO JUCURUTU 000447072,{5e2dde4c2ab18b8e486509004da6472e}
5670,METANOL PA ch3oh TOXICO S(02.07.16.24) R(11.23.25) COMPRA COM CARTAO.,NA,METANOL,METANOL PA,METANOL PA ch3oh,{f304225cf922ced9d1d6ba645f0f2edc}
5686,TUBO ENDOBRONQUIAL COMPER 000454190,UNIDADE,TUBO,TUBO ENDOBRONQUIAL,TUBO ENDOBRONQUIAL COMPER,{c9f4ce9e874308b7be6563a16fc9ec2f}
5689,"FILTRO COMBINADO P/ RESPIRADOR P/ GASES ACIDOS FILTRO COMBINADO PARA RESPIRADOR SEMIFACIAL COMPOSTO DE FILTRO QUIMICO (CARVAO ATIVADO GRANULADO ENVOLVIDO POR CARTUCHO PLASTICO) TIPO 3M REF. 6002 E FILTRO MECANICO (COMPOSTO DE NAO-TECIDO DE MICRO FIBRAS TRATADAS ELETROSTATICAMENTE) TIPO 3M REF. 2078 PARA USO EM MASCARA 3M SERIE 6000 FILTRO PARA GASES ACIDOS MARCA 3M PARA RESPIRADOR 3M SERIE 6000 MODELO 6002, FILTRO PARA PARTICULAS P95 MODELO 2078 3M",NA,FILTRO,FILTRO COMBINADO,FILTRO COMBINADO P/,{ed55ae23b0cbeed04f944c660e29bff7}
