CD_ORGAO,NOME_ORGAO,SIGLA_ORGAO,ESFERA,SETOR_GOVERNAMENTAL,CNPJ,HOME_PAGE,NATUREZA_JURIDICA,CONTABILIDADE,SITUACAO_ORGAO,CD_MUNICIPIO_TCERS,NOME_MUNICIPIO,CD_MUNICIPIO_IBGE
41603,"DEPARTAMENTO DE ÁGUA, ARROIOS E ESGOTO DE BAGÉ",DAEB,MUNICIPAL,AUTARQUIA,90940172000138,,PUBLICA,4320/64,1-ATIVO,16,BAGÉ,4301602
41700,PM DE BARÃO DE COTEGIPE,PM B COTEG,MUNICIPAL,EXECUTIVO,87613451000182,www.baraodecotegipe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,17,BARÃO DE COTEGIPE,4301701
41701,CM DE BARÃO DE COTEGIPE,CM B COTEG,MUNICIPAL,LEGISLATIVO,87613451000182,www.camarabaraodecotegipe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,17,BARÃO DE COTEGIPE,4301701
41800,PM DE BARRACÃO,PM BARRACA,MUNICIPAL,EXECUTIVO,87613618000105,www.barracao.rs.gov.br,PUBLICA,4320/64,1-ATIVO,18,BARRACÃO,4301800
41801,CM DE BARRACÃO,CM BARRACA,MUNICIPAL,LEGISLATIVO,29225678000154,www.barracao.rs.leg.br,PUBLICA,4320/64,1-ATIVO,18,BARRACÃO,4301800
41900,PM DE BARRA DO RIBEIRO,PM B.DO RI,MUNICIPAL,EXECUTIVO,88811930000176,www.barradoribeiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,19,BARRA DO RIBEIRO,4301909
41901,CM DE BARRA DO RIBEIRO,CM B DO RI,MUNICIPAL,LEGISLATIVO,2847548000105,www.barradoribeiro.rs.leg.br,PUBLICA,4320/64,1-ATIVO,19,BARRA DO RIBEIRO,4301909
41902,FUND. AMBULATORIAL E HOSPITALAR-B.RIBEIRO,FAHO,MUNICIPAL,FUNDAÇÃO,89380794000170,,PRIVADA,4320/64,4-EXTINTO,19,BARRA DO RIBEIRO,4301909
42000,PM DE BARROS CASSAL,PM B CASSA,MUNICIPAL,EXECUTIVO,87612735000154,www.barroscassal.rs.gov.br,PUBLICA,4320/64,1-ATIVO,20,BARROS CASSAL,4302006
42001,CM DE BARROS CASSAL,CM B CASSA,MUNICIPAL,LEGISLATIVO,13841174000129,www.camaradebarroscassal.rs.gov.br,PUBLICA,4320/64,1-ATIVO,20,BARROS CASSAL,4302006
42100,PM DE BENTO GONÇALVES,PM B. GONC,MUNICIPAL,EXECUTIVO,87849923000109,www.bentogoncalves.rs.gov.br,PUBLICA,4320/64,1-ATIVO,21,BENTO GONÇALVES,4302105
42101,CM DE BENTO GONÇALVES,CM B GONCA,MUNICIPAL,LEGISLATIVO,89435903000109,www.camarabento.rs.gov.br,PUBLICA,4320/64,1-ATIVO,21,BENTO GONÇALVES,4302105
42102,FUND. CASA DAS ARTES DE BENTO GONÇALVES,,MUNICIPAL,FUNDAÇÃO,91982819000157,,PUBLICA,4320/64,1-ATIVO,21,BENTO GONÇALVES,4302105
42200,PM DE BOA VISTA DO BURICÁ,PM,MUNICIPAL,EXECUTIVO,87612867000186,boavistadoburica.rs.gov.br,PUBLICA,4320/64,1-ATIVO,22,BOA VISTA DO BURICÁ,4302204
42201,CM DE BOA VISTA DO BURICÁ,CM BOA V B,MUNICIPAL,LEGISLATIVO,22679825000117,camaraboavistadoburica.rs.gov.br,PUBLICA,4320/64,1-ATIVO,22,BOA VISTA DO BURICÁ,4302204
42300,PM DE BOM JESUS,PM BOM JES,MUNICIPAL,EXECUTIVO,87851200000136,www.bomjesus.rs.gov.br,PUBLICA,4320/64,1-ATIVO,23,BOM JESUS,4302303
42301,CM DE BOM JESUS,CM B JESUS,MUNICIPAL,LEGISLATIVO,88732383000133,www.bomjesus.rs.leg.br,PUBLICA,4320/64,1-ATIVO,23,BOM JESUS,4302303
42302,SERVIÇO MUN. RADIODIF. APAR. SERRA - BOM JESUS,,MUNICIPAL,AUTARQUIA,87851184000181,,PUBLICA,4320/64,1-ATIVO,23,BOM JESUS,4302303
42400,PM DE BOM RETIRO DO SUL,PM B.RETIR,MUNICIPAL,EXECUTIVO,87242707000192,www.bomretirodosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,24,BOM RETIRO DO SUL,4302402
42401,CM DE BOM RETIRO DO SUL,CM BOM R D,MUNICIPAL,LEGISLATIVO,92454925000120,www.camarabomretirodosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,24,BOM RETIRO DO SUL,4302402
42500,PM DE BOSSOROCA,PM,MUNICIPAL,EXECUTIVO,87613014000169,www.bossoroca.rs.gov.br,PUBLICA,4320/64,1-ATIVO,25,BOSSOROCA,4302501
42501,CM DE BOSSOROCA,CM BOSSORO,MUNICIPAL,LEGISLATIVO,11533483000106,www.camarabossoroca.rs.gov.br,PUBLICA,4320/64,1-ATIVO,25,BOSSOROCA,4302501
42600,PM DE BRAGA,PM,MUNICIPAL,EXECUTIVO,87613170000120,www.braga.rs.gov.br,PUBLICA,4320/64,1-ATIVO,26,BRAGA,4302600
42601,CM DE BRAGA,CM BRAGA,MUNICIPAL,LEGISLATIVO,9298676000188,www.camarabraga.rs.gov.br,PUBLICA,4320/64,1-ATIVO,26,BRAGA,4302600
42700,PM DE BUTIÁ,PM BUTIA,MUNICIPAL,EXECUTIVO,88117718000103,www.butia.rs.gov.br,PUBLICA,4320/64,1-ATIVO,27,BUTIÁ,4302709
42701,CM DE BUTIÁ,CM BUTIA,MUNICIPAL,LEGISLATIVO,9248948000135,www.butia.rs.leg.br,PUBLICA,4320/64,1-ATIVO,27,BUTIÁ,4302709
42702,FUND. MUNICIPAL DE SAÚDE - BUTIÁ,FUMSA,MUNICIPAL,FUNDAÇÃO,90260480000112,,PRIVADA,6404/76,1-ATIVO,27,BUTIÁ,4302709
42800,PM DE CAÇAPAVA DO SUL,PM CACAPAV,MUNICIPAL,EXECUTIVO,88142302000145,www.cacapava.rs.gov.br,PUBLICA,4320/64,1-ATIVO,28,CAÇAPAVA DO SUL,4302808
42801,CM DE CAÇAPAVA DO SUL,CM CACAPAV,MUNICIPAL,LEGISLATIVO,89378251000118,www.camaracacapava.rs.gov.br,PUBLICA,4320/64,1-ATIVO,28,CAÇAPAVA DO SUL,4302808
42900,PM DE CACEQUI,PM CACEQUI,MUNICIPAL,EXECUTIVO,88604897000103,www.cacequi.rs.gov.br,PUBLICA,4320/64,1-ATIVO,29,CACEQUI,4302907
42901,CM DE CACEQUI,CM CACEQUI,MUNICIPAL,LEGISLATIVO,92460914000153,cvcacequi.com.br/,PUBLICA,4320/64,1-ATIVO,29,CACEQUI,4302907
43000,PM DE CACHOEIRA DO SUL,PM CACH. D,MUNICIPAL,EXECUTIVO,87530978000143,www.cachoeiradosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,30,CACHOEIRA DO SUL,4303004
43001,CM DE CACHOEIRA DO SUL,CM CACHOEI,MUNICIPAL,LEGISLATIVO,89201180000183,www.camaracachoeira.rs.gov.br,PUBLICA,4320/64,1-ATIVO,30,CACHOEIRA DO SUL,4303004
43002,PATRONATO AGRÍC. ESC. ART.OFÍC. IMAC. CONC.,PATRONATO,MUNICIPAL,AUTARQUIA,87530978000143,,PRIVADA,4320/64,4-EXTINTO,30,CACHOEIRA DO SUL,4303004
43100,PM DE CACHOEIRINHA,PM,MUNICIPAL,EXECUTIVO,87990800000185,www.cachoeirinha.rs.gov.br,PUBLICA,4320/64,1-ATIVO,31,CACHOEIRINHA,4303103
43101,CM DE CACHOEIRINHA,CM CACHOEI,MUNICIPAL,LEGISLATIVO,92099811000100,www.cmcachoeirinha.rs.gov.br,PUBLICA,4320/64,1-ATIVO,31,CACHOEIRINHA,4303103
43200,PM DE CACIQUE DOBLE,PM CAC DOB,MUNICIPAL,EXECUTIVO,87613600000103,www.caciquedoble.rs.gov.br,PUBLICA,4320/64,1-ATIVO,32,CACIQUE DOBLE,4303202
43201,CM DE CACIQUE DOBLE,CM CAC DOB,MUNICIPAL,LEGISLATIVO,29335123000165,www.camaracaciquedoble.com.br,PUBLICA,4320/64,1-ATIVO,32,CACIQUE DOBLE,4303202
43300,PM DE CAIBATÉ,Q,MUNICIPAL,EXECUTIVO,87613006000112,www.caibate.rs.gov.br,PUBLICA,4320/64,1-ATIVO,33,CAIBATÉ,4303301
43301,CM DE CAIBATÉ,CM CAIBATE,MUNICIPAL,LEGISLATIVO,11253193000109,www.camaracaibate.rs.gov.br/Home.aspx,PUBLICA,4320/64,1-ATIVO,33,CAIBATÉ,4303301
43400,PM DE CAIÇARA,PM,MUNICIPAL,EXECUTIVO,87612925000171,www.caicara.rs.gov.br,PUBLICA,4320/64,1-ATIVO,34,CAIÇARA,4303400
43401,CM DE CAIÇARA,CM CAICARA,MUNICIPAL,LEGISLATIVO,9239074000150,www.caicara.rs.gov.br,PUBLICA,4320/64,1-ATIVO,34,CAIÇARA,4303400
43500,PM DE CAMAQUÃ,PM CAMAQUA,MUNICIPAL,EXECUTIVO,88696810000175,www.camaqua.rs.gov.br,PUBLICA,4320/64,1-ATIVO,35,CAMAQUÃ,4303509
43501,CM DE CAMAQUÃ,CM CAMAQUA,MUNICIPAL,LEGISLATIVO,9145130000197,www.camaracq.rs.gov.br,PUBLICA,4320/64,1-ATIVO,35,CAMAQUÃ,4303509
43502,FUND. ASSISTENCIAL E BENEFICENTE DE CAMAQUÃ,FUNBECA,MUNICIPAL,FUNDAÇÃO,88358940000106,www.funbeca.com.br,PRIVADA,6404/76,1-ATIVO,35,CAMAQUÃ,4303509
43600,PM DE CAMBARÁ DO SUL,PM CAMBARA,MUNICIPAL,EXECUTIVO,88756929000196,www.cambaradosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,36,CAMBARÁ DO SUL,4303608
43601,CM DE CAMBARÁ DO SUL,CM CAMBARA,MUNICIPAL,LEGISLATIVO,29733684000112,www.cambaradosul.rs.leg.br,PUBLICA,4320/64,1-ATIVO,36,CAMBARÁ DO SUL,4303608
43602,FUND. DE SAÚDE SÃO JOSÉ-CAMBARÁ DO SUL,FSSJ,MUNICIPAL,FUNDAÇÃO,89331201000185,,PUBLICA,4320/64,4-EXTINTO,36,CAMBARÁ DO SUL,4303608
43700,PM DE CAMPINA DAS MISSÕES,PM,MUNICIPAL,EXECUTIVO,87612859000130,www.campinadasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,37,CAMPINA DAS MISSÕES,4303707
43701,CM DE CAMPINA DAS MISSÕES,CM CAMP.MI,MUNICIPAL,LEGISLATIVO,6371152000187,www.camaracampinadasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,37,CAMPINA DAS MISSÕES,4303707
43800,PM DE CAMPINAS DO SUL,PM CAMPINA,MUNICIPAL,EXECUTIVO,87613444000180,www.campinasdosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,38,CAMPINAS DO SUL,4303806
43801,CM DE CAMPINAS DO SUL,CM CAMPINA,MUNICIPAL,LEGISLATIVO,29244494000131,www.campinasdosul.rs.leg.br,PUBLICA,4320/64,1-ATIVO,38,CAMPINAS DO SUL,4303806
43900,PM DE CAMPO BOM,PM C. BOM,MUNICIPAL,EXECUTIVO,90832619000155,www.campobom.rs.gov.br,PUBLICA,4320/64,1-ATIVO,39,CAMPO BOM,4303905
43901,CM DE CAMPO BOM,CM CAMPO B,MUNICIPAL,LEGISLATIVO,2328731000196,www.camaracb.rs.gov.br,PUBLICA,4320/64,1-ATIVO,39,CAMPO BOM,4303905
43902,INST. PREV. ASSIST. SERV. MUN. CAMPO BOM,IPASEMCB,MUNICIPAL,AUTARQUIA,94707817000148,www.ipasemcampobom.com.br,PUBLICA,4320/64,1-ATIVO,39,CAMPO BOM,4303905
44000,PM DE CAMPO NOVO,PM,MUNICIPAL,EXECUTIVO,87613162000183,www.camponovo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,40,CAMPO NOVO,4304002
44001,CM DE CAMPO NOVO,CM CAMPO N,MUNICIPAL,LEGISLATIVO,90165887000160,www.camaracamponovo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,40,CAMPO NOVO,4304002
44100,PM DE CANDELÁRIA,PM CANDELA,MUNICIPAL,EXECUTIVO,87568911000106,www.candelaria.rs.gov.br,PUBLICA,4320/64,1-ATIVO,41,CANDELÁRIA,4304200
44101,CM DE CANDELÁRIA,CM CANDELA,MUNICIPAL,LEGISLATIVO,89198428000102,www.camaracandelaria.com.br,PUBLICA,4320/64,1-ATIVO,41,CANDELÁRIA,4304200
44200,PM DE CÂNDIDO GODÓI,PM,MUNICIPAL,EXECUTIVO,87612842000182,www.candidogodoi.rs.gov.br,PUBLICA,4320/64,1-ATIVO,42,CÂNDIDO GODÓI,4304309
44201,CM DE CÂNDIDO GODÓI,CM CAND. G,MUNICIPAL,LEGISLATIVO,3017098000188,www.camaracandidogodoi.rs.gov.br,PUBLICA,4320/64,1-ATIVO,42,CÂNDIDO GODÓI,4304309
44300,PM DE CANELA,PM CANELA,MUNICIPAL,EXECUTIVO,88585518000185,www.canela.rs.gov.br,PUBLICA,4320/64,1-ATIVO,43,CANELA,4304408
44301,CM DE CANELA,CM CANELA,MUNICIPAL,LEGISLATIVO,2587506000174,www.canela.rs.leg.br,PUBLICA,4320/64,1-ATIVO,43,CANELA,4304408
44400,PM DE CANGUÇU,PM CANGUCU,MUNICIPAL,EXECUTIVO,88861430000149,www.cangucu.rs.gov.br,PUBLICA,4320/64,1-ATIVO,44,CANGUÇU,4304507
44401,CM DE CANGUÇU,CM CANGUCU,MUNICIPAL,LEGISLATIVO,90320847000146,www.camaracangucu.com.br,PUBLICA,4320/64,1-ATIVO,44,CANGUÇU,4304507
44500,PM DE CANOAS,PM CANOAS,MUNICIPAL,EXECUTIVO,88577416000118,www.canoas.rs.gov.br,PUBLICA,4320/64,1-ATIVO,45,CANOAS,4304606
44501,CM DE CANOAS,CM CANOAS,MUNICIPAL,LEGISLATIVO,89768535000110,www.camaracanoas.rs.gov.br,PUBLICA,4320/64,1-ATIVO,45,CANOAS,4304606
44502,FUND. CULTURAL DE CANOAS,FUNDACAN,MUNICIPAL,FUNDAÇÃO,90093923000128,www.fundacan.com.br,PUBLICA,4320/64,4-EXTINTO,45,CANOAS,4304606
44600,PM DE CARAZINHO,PM CARAZIN,MUNICIPAL,EXECUTIVO,87613535000116,www.carazinho.rs.gov.br,PUBLICA,4320/64,1-ATIVO,46,CARAZINHO,4304705
44601,CM DE CARAZINHO,CM CARAZIN,MUNICIPAL,LEGISLATIVO,89965222000152,www.camaracrz.rs.gov.br,PUBLICA,4320/64,1-ATIVO,46,CARAZINHO,4304705
44602,CENTRAIS ELÉTRICAS DE CARAZINHO S/A.,ELETROCAR,MUNICIPAL,SOCIEDADE ANÔNIMA,88446034000155,http://www.eletrocar.com.br,PUBLICA,6404/76,1-ATIVO,46,CARAZINHO,4304705
44603,FUND. DESPORTIVA CULTURAL DE CARAZINHO,FUNDESCAR,MUNICIPAL,FUNDAÇÃO,91694414000113,www.carazinho.rs.gov.br,PRIVADA,4320/64,1-ATIVO,46,CARAZINHO,4304705
44604,CENTRO DE ASSIST. E PREST. À SAÚDE DOS SERV. MUN.,CAPSEM,MUNICIPAL,AUTARQUIA,87620415000146,www.carazinho.rs.gov.br,PUBLICA,4320/64,1-ATIVO,46,CARAZINHO,4304705
44605,CIA. DE DESENVOLVIMENTO DE CARAZINHO,CODECAR,MUNICIPAL,SOCIEDADE DE ECONOMIA MISTA,93414878000154,,PUBLICA,6404/76,3-EM LIQUIDAÇÃO,46,CARAZINHO,4304705
44700,PM DE CARLOS BARBOSA,PM C. BARB,MUNICIPAL,EXECUTIVO,88587183000134,www.carlosbarbosa.rs.gov.br,PUBLICA,4320/64,1-ATIVO,47,CARLOS BARBOSA,4304804
44701,CM DE CARLOS BARBOSA,CM C BARBO,MUNICIPAL,LEGISLATIVO,7848478000115,www.carlosbarbosa.rs.leg.br,PUBLICA,4320/64,1-ATIVO,47,CARLOS BARBOSA,4304804
44702,INST. PREV. E ASSISTÊNCIA  MÉDICA MUNICIPAL- CARLOS BARBOSA,IPRAMM,MUNICIPAL,AUTARQUIA,,,PUBLICA,4320/64,4-EXTINTO,47,CARLOS BARBOSA,4304804
44800,PM DE CASCA,PM CASCA,MUNICIPAL,EXECUTIVO,87596623000157,www.casca.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,48,CASCA,4304903
44801,CM DE CASCA,CM CASCA,MUNICIPAL,LEGISLATIVO,29426518000173,www.cvcasca.com.br,PUBLICA,4320/64,1-ATIVO,48,CASCA,4304903
44900,PM DE CATUÍPE,PM,MUNICIPAL,EXECUTIVO,87613063000100,www.catuipe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,49,CATUÍPE,4305009
44901,CM DE CATUÍPE,CM CATUIPE,MUNICIPAL,LEGISLATIVO,12313901000112,www.catuipe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,49,CATUÍPE,4305009
45000,PM DE CAXIAS DO SUL,PM CAXIAS,MUNICIPAL,EXECUTIVO,88830609000139,www.caxias.rs.gov.br,PUBLICA,4320/64,1-ATIVO,50,CAXIAS DO SUL,4305108
45001,CM DE CAXIAS DO SUL,CM CAXIAS,MUNICIPAL,LEGISLATIVO,92862234000166,www.camaracaxias.rs.gov.br,PUBLICA,4320/64,1-ATIVO,50,CAXIAS DO SUL,4305108
45002,INST. PREV. ASSIST. MUN. - CAXIAS DO SUL,IPAM,MUNICIPAL,AUTARQUIA,88892393000136,www.ipamcaxias.com.br,PUBLICA,4320/64,1-ATIVO,50,CAXIAS DO SUL,4305108
45003,SERVIÇO AUTÔN. MUN. DE ÁGUA E ESGOTO - CX.SUL,SAMAE,MUNICIPAL,AUTARQUIA,88659313000105,www.samaecaxias.com.br,PUBLICA,4320/64,1-ATIVO,50,CAXIAS DO SUL,4305108
45004,CIA. DE DESENV. DE CAXIAS DO SUL,CODECA,MUNICIPAL,SOCIEDADE ANÔNIMA,88113477000124,www.codeca.com.br,PRIVADA,6404/76,1-ATIVO,50,CAXIAS DO SUL,4305108
45005,FARMÁCIA DO IPAM LTDA. - CAXIAS DO SUL,,MUNICIPAL,SOCIEDADE LIMITADA,88635305000110,www.farmaciaipam.com.br,PRIVADA,6404/76,1-ATIVO,50,CAXIAS DO SUL,4305108
45006,FUND. SERV. AUTÔN. MUNIC. ÁGUA ESG-C.SUL,FUND SAMAE,MUNICIPAL,FUNDAÇÃO,87824421000115,,PRIVADA,4320/64,4-EXTINTO,50,CAXIAS DO SUL,4305108
45008,COMISSÃO MUN. AMPARO À INFÂNCIA-C.SUL,COMAI,MUNICIPAL,,88658299000117,,PRIVADA,4320/64,4-EXTINTO,50,CAXIAS DO SUL,4305108
45009,FUND. DE ASSIST. SOCIAL - CAXIAS DO SUL,FAS,MUNICIPAL,FUNDAÇÃO,1404511000131,fas.caxias.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,50,CAXIAS DO SUL,4305108
45100,PM DE CERRO LARGO,PM,MUNICIPAL,EXECUTIVO,87612990000105,www.cerrolargo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,51,CERRO LARGO,4305207
45101,CM DE CERRO LARGO,CM CERRO L,MUNICIPAL,LEGISLATIVO,4382617000170,www.camaracerrolargo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,51,CERRO LARGO,4305207
45200,PM DE CHAPADA,PM CHAPADA,MUNICIPAL,EXECUTIVO,87613220000179,www.chapada.rs.gov.br,PUBLICA,4320/64,1-ATIVO,52,CHAPADA,4305306
45201,CM DE CHAPADA,CM CHAPADA,MUNICIPAL,LEGISLATIVO,17333582000120,www.camarachapada.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,52,CHAPADA,4305306
45300,PM DE CHIAPETTA,PM,MUNICIPAL,EXECUTIVO,87613055000155,www.chiapetta.rs.gov.br,PUBLICA,4320/64,1-ATIVO,53,CHIAPETTA,4305405
45301,CM DE CHIAPETTA,CM CHIAPET,MUNICIPAL,LEGISLATIVO,9166439000163,www.camarachiapetta.rs.gov.br,PUBLICA,4320/64,1-ATIVO,53,CHIAPETTA,4305405
45302,FUND. HOSPITALAR E BENEFICENTE-CHIAPETTA,FHOB,MUNICIPAL,FUNDAÇÃO,0,,PUBLICA,4320/64,4-EXTINTO,53,CHIAPETTA,4305405
45400,PM DE CIRÍACO,PM CIRIACO,MUNICIPAL,EXECUTIVO,88202437000159,www.ciriaco.rs.gov.br,PUBLICA,4320/64,1-ATIVO,54,CIRÍACO,4305504
45401,CM DE CIRÍACO,CM CIRIACO,MUNICIPAL,LEGISLATIVO,29240931000149,www.cmvciriaco.com.br,PUBLICA,4320/64,1-ATIVO,54,CIRÍACO,4305504
45500,PM DE COLORADO,PM COLORAD,MUNICIPAL,EXECUTIVO,87613527000170,www.colorado.rs.gov.br,PUBLICA,4320/64,1-ATIVO,55,COLORADO,4305603
45501,CM DE COLORADO,CM COLORAD,MUNICIPAL,LEGISLATIVO,19903777000194,www.cmcolorado.com.br/,PUBLICA,4320/64,1-ATIVO,55,COLORADO,4305603
45600,PM DE CONDOR,PM,MUNICIPAL,EXECUTIVO,88437926000190,www.condor.rs.gov.br,PUBLICA,4320/64,1-ATIVO,56,CONDOR,4305702
45601,CM DE CONDOR,CM CONDOR,MUNICIPAL,LEGISLATIVO,93243632000167,www.camaracondor.rs.gov.br/v20/,PUBLICA,4320/64,1-ATIVO,56,CONDOR,4305702
45700,PM DE CONSTANTINA,PM,MUNICIPAL,EXECUTIVO,87708889000144,www.constantina.rs.gov.br,PUBLICA,4320/64,1-ATIVO,57,CONSTANTINA,4305801
45701,CM DE CONSTANTINA,CM CONSTAN,MUNICIPAL,LEGISLATIVO,10977416000118,www.constantina.rs.leg.br,PUBLICA,4320/64,1-ATIVO,57,CONSTANTINA,4305801
45800,PM DE CORONEL BICACO,PM,MUNICIPAL,EXECUTIVO,87613154000137,www.coronelbicaco.rs.gov.br,PUBLICA,4320/64,1-ATIVO,58,CORONEL BICACO,4305900
45801,CM DE CORONEL BICACO,CM C BICAC,MUNICIPAL,LEGISLATIVO,91997148000106,coronelbicaco.rs.leg.br/,PUBLICA,4320/64,1-ATIVO,58,CORONEL BICACO,4305900
45900,PM DE CRISSIUMAL,PM,MUNICIPAL,EXECUTIVO,87613147000135,www.crissiumal-rs.com.br,PUBLICA,4320/64,1-ATIVO,59,CRISSIUMAL,4306007
45901,CM DE CRISSIUMAL,CM CRISSIU,MUNICIPAL,LEGISLATIVO,10558263000174,www.camaracrissiumal.rs.gov.br,PUBLICA,4320/64,1-ATIVO,59,CRISSIUMAL,4306007
46000,PM DE CRUZ ALTA,PM,MUNICIPAL,EXECUTIVO,88775390000112,www.cruzalta.atende.net,PUBLICA,4320/64,1-ATIVO,60,CRUZ ALTA,4306106
46001,CM DE CRUZ ALTA,CM CRUZ AL,MUNICIPAL,LEGISLATIVO,2148494000181,www.camaracruzalta.rs.gov.br,PUBLICA,4320/64,1-ATIVO,60,CRUZ ALTA,4306106
46002,CIA. INDUSTRIAL E DE DESENV. URBANO - CRUZ ALTA,CIDUSA,MUNICIPAL,SOCIEDADE ANÔNIMA,89593529000170,,PRIVADA,6404/76,1-ATIVO,60,CRUZ ALTA,4306106
46003,ASSOCIAÇÃO DOS FUNCIONÁRIOS MUNICIPAIS DE CRUZ ALTA,AFM,MUNICIPAL,AUTARQUIA,87562104000178,,PUBLICA,4320/64,4-EXTINTO,60,CRUZ ALTA,4306106
46100,PM DE CRUZEIRO DO SUL,PM CRUZ. D,MUNICIPAL,EXECUTIVO,87297990000150,www.cruzeiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,61,CRUZEIRO DO SUL,4306205
46101,CM DE CRUZEIRO DO SUL,CM CRUZEIR,MUNICIPAL,LEGISLATIVO,29483396000157,www.camaracruzeiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,61,CRUZEIRO DO SUL,4306205
46200,PM DE DAVID CANABARRO,PM D CANAB,MUNICIPAL,EXECUTIVO,88203088000190,www.davidcanabarro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,62,DAVID CANABARRO,4306304
46201,CM DE DAVID CANABARRO,CM D CANAB,MUNICIPAL,LEGISLATIVO,18011100000189,www.camaradavidcanabarro.com.br,PUBLICA,4320/64,1-ATIVO,62,DAVID CANABARRO,4306304
46300,PM DE DOIS IRMÃOS,PM DOIS IR,MUNICIPAL,EXECUTIVO,88254891000153,www.doisirmaos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,63,DOIS IRMÃOS,4306403
46301,CM DE DOIS IRMÃOS,CM DOIS IR,MUNICIPAL,LEGISLATIVO,1908406000130,www.doisirmaos.rs.leg.br,PUBLICA,4320/64,1-ATIVO,63,DOIS IRMÃOS,4306403
46302,FUND. MUN. ASSISTÊNCIA - DOIS IRMÃOS,,MUNICIPAL,FUNDAÇÃO,90542416000124,,PRIVADA,4320/64,4-EXTINTO,63,DOIS IRMÃOS,4306403
46400,PM DE DOM FELICIANO,PM D. FELI,MUNICIPAL,EXECUTIVO,88601943000110,www.domfeliciano.rs.gov.br,PUBLICA,4320/64,1-ATIVO,64,DOM FELICIANO,4306502
46401,CM DE DOM FELICIANO,CM D FELIC,MUNICIPAL,LEGISLATIVO,7932613000106,www.camaradomfeliciano.rs.gov.br,PUBLICA,4320/64,1-ATIVO,64,DOM FELICIANO,4306502
46500,PM DE DOM PEDRITO,PM,MUNICIPAL,EXECUTIVO,87482535000124,www.dompedrito.rs.gov.br,PUBLICA,4320/64,1-ATIVO,65,DOM PEDRITO,4306601
46501,CM DE DOM PEDRITO,CM DOM PED,MUNICIPAL,LEGISLATIVO,6183433000106,www.camaradompedrito.rs.gov.br,PUBLICA,4320/64,1-ATIVO,65,DOM PEDRITO,4306601
46600,PM DE DONA FRANCISCA,PM D. FRAN,MUNICIPAL,EXECUTIVO,87488938000180,www.donafrancisca.rs.gov.br,PUBLICA,4320/64,1-ATIVO,66,DONA FRANCISCA,4306700
46601,CM DE DONA FRANCISCA,CM D FRANC,MUNICIPAL,LEGISLATIVO,89250682000102,http://www.cmvdonafrancisca.rs.gov.br,PUBLICA,4320/64,1-ATIVO,66,DONA FRANCISCA,4306700
46700,PM DE ENCANTADO,PM ENCANTA,MUNICIPAL,EXECUTIVO,88349238000178,www.encantado-rs.com.br,PUBLICA,4320/64,1-ATIVO,67,ENCANTADO,4306809
46701,CM DE ENCANTADO,CM ENCANTA,MUNICIPAL,LEGISLATIVO,10567370000169,www.camaraencantado.com.br,PUBLICA,4320/64,1-ATIVO,67,ENCANTADO,4306809
46800,PM DE ENCRUZILHADA DO SUL,PM E. DO S,MUNICIPAL,EXECUTIVO,89363642000169,www.encruzilhadadosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,68,ENCRUZILHADA DO SUL,4306908
46801,CM DE ENCRUZILHADA DO SUL,CM ENCRUZI,MUNICIPAL,LEGISLATIVO,5198472000114,www.camaraencruzilhada.rs.gov.br,PUBLICA,4320/64,1-ATIVO,68,ENCRUZILHADA DO SUL,4306908
46900,PM DE ERECHIM,PM ERECHIM,MUNICIPAL,EXECUTIVO,87613477000120,www.pmerechim.rs.gov.br,PUBLICA,4320/64,1-ATIVO,69,ERECHIM,4307005
46901,CM DE ERECHIM,CM ERECHIM,MUNICIPAL,LEGISLATIVO,3128056000114,www.erechim.rs.leg.br,PUBLICA,4320/64,1-ATIVO,69,ERECHIM,4307005
46902,ESCOLA MUN. BELAS ARTES OSV. ENGEL-ERECHIM,EMBARTES,MUNICIPAL,AUTARQUIA,,,PUBLICA,4320/64,4-EXTINTO,69,ERECHIM,4307005
